Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
3002074;Trzcianka - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,0;osoba; 
3002074;Trzcianka - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,1;osoba; 
3002074;Trzcianka - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;21,9;osoba; 
3002074;Trzcianka - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;30,9;osoba; 
3002075;Trzcianka - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,9;osoba; 
3002075;Trzcianka - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,9;osoba; 
3002075;Trzcianka - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;16,6;osoba; 
3002075;Trzcianka - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;22,6;osoba; 
3002083;Wieleń (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,8;osoba; 
3002083;Wieleń (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,9;osoba; 
3002083;Wieleń (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,9;osoba; 
3002083;Wieleń (3);współczynnik obciążenia demograficznego osobami starszymi;2022;30,4;osoba; 
3002084;Wieleń - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,4;osoba; 
3002084;Wieleń - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;46,0;osoba; 
3002084;Wieleń - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;25,2;osoba; 
3002084;Wieleń - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;35,4;osoba; 
3002085;Wieleń - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,8;osoba; 
3002085;Wieleń - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,4;osoba; 
3002085;Wieleń - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,0;osoba; 
3002085;Wieleń - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;26,0;osoba; 
3003011;Gniezno (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,4;osoba; 
3003011;Gniezno (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;44,7;osoba; 
3003011;Gniezno (1);współczynnik obciążenia demograficznego osobami starszymi;2015;24,0;osoba; 
3003011;Gniezno (1);współczynnik obciążenia demograficznego osobami starszymi;2022;34,3;osoba; 
3003023;Czerniejewo (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,0;osoba; 
3003023;Czerniejewo (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,6;osoba; 
3003023;Czerniejewo (3);współczynnik obciążenia demograficznego osobami starszymi;2015;16,8;osoba; 
3003023;Czerniejewo (3);współczynnik obciążenia demograficznego osobami starszymi;2022;25,1;osoba; 
3003024;Czerniejewo - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,6;osoba; 
3003024;Czerniejewo - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,7;osoba; 
3003024;Czerniejewo - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;17,0;osoba; 
3003024;Czerniejewo - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;26,0;osoba; 
3003025;Czerniejewo - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,1;osoba; 
3003025;Czerniejewo - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,9;osoba; 
3003025;Czerniejewo - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;16,7;osoba; 
3003025;Czerniejewo - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;24,6;osoba; 
3003032;Gniezno (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;19,5;osoba; 
3003032;Gniezno (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;24,3;osoba; 
3003032;Gniezno (2);współczynnik obciążenia demograficznego osobami starszymi;2015;13,7;osoba; 
3003032;Gniezno (2);współczynnik obciążenia demograficznego osobami starszymi;2022;18,0;osoba; 
3003042;Kiszkowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,1;osoba; 
3003042;Kiszkowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,2;osoba; 
3003042;Kiszkowo (2);współczynnik obciążenia demograficznego osobami starszymi;2015;17,6;osoba; 
3003042;Kiszkowo (2);współczynnik obciążenia demograficznego osobami starszymi;2022;27,3;osoba; 
3003053;Kłecko (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,3;osoba; 
3003053;Kłecko (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,2;osoba; 
3003053;Kłecko (3);współczynnik obciążenia demograficznego osobami starszymi;2015;16,3;osoba; 
3003053;Kłecko (3);współczynnik obciążenia demograficznego osobami starszymi;2022;24,5;osoba; 
3003054;Kłecko - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,6;osoba; 
3003054;Kłecko - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,1;osoba; 
3003054;Kłecko - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;16,2;osoba; 
3003054;Kłecko - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;26,3;osoba; 
3003055;Kłecko - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,6;osoba; 
3003055;Kłecko - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,2;osoba; 
3003055;Kłecko - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;16,4;osoba; 
3003055;Kłecko - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;23,5;osoba; 
3003062;Łubowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,5;osoba; 
3003062;Łubowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,4;osoba; 
3003062;Łubowo (2);współczynnik obciążenia demograficznego osobami starszymi;2015;16,7;osoba; 
3003062;Łubowo (2);współczynnik obciążenia demograficznego osobami starszymi;2022;22,3;osoba; 
3003072;Mieleszyn (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,1;osoba; 
3003072;Mieleszyn (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;31,1;osoba; 
3003072;Mieleszyn (2);współczynnik obciążenia demograficznego osobami starszymi;2015;15,3;osoba; 
3003072;Mieleszyn (2);współczynnik obciążenia demograficznego osobami starszymi;2022;22,7;osoba; 
3003082;Niechanowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,9;osoba; 
3003082;Niechanowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,8;osoba; 
3003082;Niechanowo (2);współczynnik obciążenia demograficznego osobami starszymi;2015;16,3;osoba; 
3003082;Niechanowo (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,1;osoba; 
3003093;Trzemeszno (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,0;osoba; 
3003093;Trzemeszno (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,1;osoba; 
3003093;Trzemeszno (3);współczynnik obciążenia demograficznego osobami starszymi;2015;19,4;osoba; 
3003093;Trzemeszno (3);współczynnik obciążenia demograficznego osobami starszymi;2022;28,8;osoba; 
3003094;Trzemeszno - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,0;osoba; 
3003094;Trzemeszno - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;40,4;osoba; 
3003094;Trzemeszno - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;19,3;osoba; 
3003094;Trzemeszno - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;31,1;osoba; 
3003095;Trzemeszno - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,9;osoba; 
3003095;Trzemeszno - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,5;osoba; 
3003095;Trzemeszno - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,5;osoba; 
3003095;Trzemeszno - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;26,2;osoba; 
3003103;Witkowo (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,0;osoba; 
3003103;Witkowo (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,5;osoba; 
3003103;Witkowo (3);współczynnik obciążenia demograficznego osobami starszymi;2015;18,7;osoba; 
3003103;Witkowo (3);współczynnik obciążenia demograficznego osobami starszymi;2022;27,2;osoba; 
3003104;Witkowo - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,7;osoba; 
3003104;Witkowo - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,0;osoba; 
3003104;Witkowo - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;19,9;osoba; 
3003104;Witkowo - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;30,1;osoba; 
3003105;Witkowo - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,6;osoba; 
3003105;Witkowo - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,6;osoba; 
3003105;Witkowo - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;17,0;osoba; 
3003105;Witkowo - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;23,3;osoba; 
3004013;Borek Wielkopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,7;osoba; 
3004013;Borek Wielkopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,0;osoba; 
3004013;Borek Wielkopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2015;19,1;osoba; 
3004013;Borek Wielkopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2022;27,0;osoba; 
3004014;Borek Wielkopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,7;osoba; 
3004014;Borek Wielkopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,1;osoba; 
3004014;Borek Wielkopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;17,3;osoba; 
3004014;Borek Wielkopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;27,8;osoba; 
3004015;Borek Wielkopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,8;osoba; 
3004015;Borek Wielkopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,9;osoba; 
3004015;Borek Wielkopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;20,0;osoba; 
3004015;Borek Wielkopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;26,7;osoba; 
3004023;Gostyń (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,4;osoba; 
3004023;Gostyń (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,2;osoba; 
3004023;Gostyń (3);współczynnik obciążenia demograficznego osobami starszymi;2015;20,3;osoba; 
3004023;Gostyń (3);współczynnik obciążenia demograficznego osobami starszymi;2022;28,5;osoba; 
3004024;Gostyń - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,0;osoba; 
3004024;Gostyń - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,7;osoba; 
3004024;Gostyń - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;21,2;osoba; 
3004024;Gostyń - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;30,8;osoba; 
3004025;Gostyń - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,3;osoba; 
3004025;Gostyń - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,6;osoba; 
3004025;Gostyń - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;17,9;osoba; 
3004025;Gostyń - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;22,8;osoba; 
3004033;Krobia (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,7;osoba; 
3004033;Krobia (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,2;osoba; 
3004033;Krobia (3);współczynnik obciążenia demograficznego osobami starszymi;2015;19,4;osoba; 
3004033;Krobia (3);współczynnik obciążenia demograficznego osobami starszymi;2022;25,1;osoba; 
3004034;Krobia - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,0;osoba; 
3004034;Krobia - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,8;osoba; 
3004034;Krobia - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;19,3;osoba; 
3004034;Krobia - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;24,9;osoba; 
3004035;Krobia - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,6;osoba; 
3004035;Krobia - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,8;osoba; 
3004035;Krobia - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,5;osoba; 
3004035;Krobia - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;25,2;osoba; 
3004042;Pępowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,3;osoba; 
3004042;Pępowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,5;osoba; 
3004042;Pępowo (2);współczynnik obciążenia demograficznego osobami starszymi;2015;21,3;osoba; 
3004042;Pępowo (2);współczynnik obciążenia demograficznego osobami starszymi;2022;26,3;osoba; 
3004052;Piaski (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,8;osoba; 
3004052;Piaski (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;31,5;osoba; 
3004052;Piaski (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,1;osoba; 
3004052;Piaski (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,4;osoba; 
3004063;Pogorzela (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,2;osoba; 
3004063;Pogorzela (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,3;osoba; 
3004063;Pogorzela (3);współczynnik obciążenia demograficznego osobami starszymi;2015;18,2;osoba; 
3004063;Pogorzela (3);współczynnik obciążenia demograficznego osobami starszymi;2022;24,6;osoba; 
3004064;Pogorzela - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,2;osoba; 
3004064;Pogorzela - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,3;osoba; 
3004064;Pogorzela - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;16,5;osoba; 
3004064;Pogorzela - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;25,1;osoba; 
3004065;Pogorzela - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,6;osoba; 
3004065;Pogorzela - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,6;osoba; 
3004065;Pogorzela - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,4;osoba; 
3004065;Pogorzela - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;24,2;osoba; 
3004073;Poniec (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,4;osoba; 
3004073;Poniec (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,9;osoba; 
3004073;Poniec (3);współczynnik obciążenia demograficznego osobami starszymi;2015;20,5;osoba; 
3004073;Poniec (3);współczynnik obciążenia demograficznego osobami starszymi;2022;26,4;osoba; 
3004074;Poniec - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,1;osoba; 
3004074;Poniec - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,3;osoba; 
3004074;Poniec - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;21,6;osoba; 
3004074;Poniec - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;29,9;osoba; 
3004075;Poniec - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,8;osoba; 
3004075;Poniec - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,3;osoba; 
3004075;Poniec - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,8;osoba; 
3004075;Poniec - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;24,3;osoba; 
3005012;Granowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,5;osoba; 
3005012;Granowo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,4;osoba; 
3005012;Granowo (2);współczynnik obciążenia demograficznego osobami starszymi;2015;17,7;osoba; 
3005012;Granowo (2);współczynnik obciążenia demograficznego osobami starszymi;2022;21,8;osoba; 
3005023;Grodzisk Wielkopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,5;osoba; 
3005023;Grodzisk Wielkopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;31,8;osoba; 
3005023;Grodzisk Wielkopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2015;17,5;osoba; 
3005023;Grodzisk Wielkopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2022;23,7;osoba; 
3005024;Grodzisk Wielkopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,8;osoba; 
3005024;Grodzisk Wielkopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,1;osoba; 
3005024;Grodzisk Wielkopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;18,2;osoba; 
3005024;Grodzisk Wielkopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;24,8;osoba; 
3005025;Grodzisk Wielkopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;21,0;osoba; 
3005025;Grodzisk Wielkopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;28,2;osoba; 
3005025;Grodzisk Wielkopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;15,7;osoba; 
3005025;Grodzisk Wielkopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;20,6;osoba; 
3005032;Kamieniec (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,1;osoba; 
3005032;Kamieniec (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,7;osoba; 
3005032;Kamieniec (2);współczynnik obciążenia demograficznego osobami starszymi;2015;17,7;osoba; 
3005032;Kamieniec (2);współczynnik obciążenia demograficznego osobami starszymi;2022;24,1;osoba; 
3005043;Rakoniewice (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,1;osoba; 
3005043;Rakoniewice (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,8;osoba; 
3005043;Rakoniewice (3);współczynnik obciążenia demograficznego osobami starszymi;2015;15,7;osoba; 
3005043;Rakoniewice (3);współczynnik obciążenia demograficznego osobami starszymi;2022;22,2;osoba; 
3005044;Rakoniewice - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;20,6;osoba; 
3005044;Rakoniewice - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;31,3;osoba; 
3005044;Rakoniewice - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;13,9;osoba; 
3005044;Rakoniewice - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;23,2;osoba; 
3005045;Rakoniewice - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,7;osoba; 
3005045;Rakoniewice - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,2;osoba; 
3005045;Rakoniewice - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;16,4;osoba; 
3005045;Rakoniewice - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;21,8;osoba; 
3005053;Wielichowo (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,2;osoba; 
3005053;Wielichowo (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,6;osoba; 
3005053;Wielichowo (3);współczynnik obciążenia demograficznego osobami starszymi;2015;16,9;osoba; 
3005053;Wielichowo (3);współczynnik obciążenia demograficznego osobami starszymi;2022;24,6;osoba; 
3005054;Wielichowo - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,5;osoba; 
3005054;Wielichowo - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,2;osoba; 
3005054;Wielichowo - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;15,8;osoba; 
3005054;Wielichowo - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;27,4;osoba; 
3005055;Wielichowo - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,5;osoba; 
3005055;Wielichowo - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,8;osoba; 
3005055;Wielichowo - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;17,3;osoba; 
3005055;Wielichowo - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;23,7;osoba; 
3006012;Jaraczewo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,4;osoba; 
3006012;Jaraczewo (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;-;osoba; 
3006012;Jaraczewo (2);współczynnik obciążenia demograficznego osobami starszymi;2015;20,1;osoba; 
3006012;Jaraczewo (2);współczynnik obciążenia demograficznego osobami starszymi;2022;-;osoba; 
3006013;Jaraczewo (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3006013;Jaraczewo (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,9;osoba; 
3006013;Jaraczewo (3);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3006013;Jaraczewo (3);współczynnik obciążenia demograficznego osobami starszymi;2022;26,0;osoba; 
3006014;Jaraczewo - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3006014;Jaraczewo - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,5;osoba; 
3006014;Jaraczewo - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3006014;Jaraczewo - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;23,4;osoba; 
3006015;Jaraczewo - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3006015;Jaraczewo - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,2;osoba; 
3006015;Jaraczewo - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3006015;Jaraczewo - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;26,6;osoba; 
3006023;Jarocin (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,7;osoba; 
3006023;Jarocin (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,6;osoba; 
3006023;Jarocin (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,3;osoba; 
3006023;Jarocin (3);współczynnik obciążenia demograficznego osobami starszymi;2022;29,0;osoba; 
3006024;Jarocin - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,0;osoba; 
3006024;Jarocin - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;43,2;osoba; 
3006024;Jarocin - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;22,6;osoba; 
3006024;Jarocin - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;32,3;osoba; 
3006025;Jarocin - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,6;osoba; 
3006025;Jarocin - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,5;osoba; 
3006025;Jarocin - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,6;osoba; 
3006025;Jarocin - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;24,5;osoba; 
3006032;Kotlin (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,6;osoba; 
3006032;Kotlin (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,3;osoba; 
3006032;Kotlin (2);współczynnik obciążenia demograficznego osobami starszymi;2015;18,9;osoba; 
3006032;Kotlin (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,6;osoba; 
3006043;Żerków (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,4;osoba; 
3006043;Żerków (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,2;osoba; 
3006043;Żerków (3);współczynnik obciążenia demograficznego osobami starszymi;2015;19,2;osoba; 
3006043;Żerków (3);współczynnik obciążenia demograficznego osobami starszymi;2022;26,0;osoba; 
3006044;Żerków - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,3;osoba; 
